color1,color2,color3,color4,color5,color6,color7,color8,AT&T,Amazon,Apple,DocuSign,Intuit,Linkedin,Microsoft,Netflix,Paypal,Walmart,Xerox,Zoom,eFax,url_len,tld_char_score,text_len
16382456,11314844,2830132,9115956,6446161,1841170,6319743,14343392,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.9554636246957331,402
16447736,2434610,5396847,11835279,7627096,13884646,6777772,2235417,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.6577363732839168,238
16711422,1971820,14570824,5327945,14738413,11508366,9086919,5525391,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.5359949327771492,317
2300953,5393996,16711422,1777948,4804172,2693917,2237740,6245198,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.5286797763173436,181
16514043,3764703,12097667,5395026,14147568,723723,4087465,8493261,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.2220426211065636,407
16711418,6579300,986895,2045538,2692129,1383222,6709860,3695779,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.8695478663932286,392
12106431,12886840,1190236,4013373,7037505,5462632,2767452,10658466,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.849020689307065,255
3090725,16711422,4933703,3962692,1446933,3488312,4277060,3553081,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.7570590807813125,706
15592941,263172,5859393,10527388,15263977,7966806,12502960,10461088,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.578097453488819,552
16645372,14647119,15593970,2907809,1191477,9653059,1588091,3964875,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.30640291338589865,471
2576614,16711422,2378448,15462130,594202,8688037,10526880,10136815,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.0806436585861867,73
16645629,5592148,6409946,11771546,3025965,15461612,5859949,5196877,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2.172341779190237,198
16579836,394758,11120774,2772636,11850381,7295303,10008699,11588243,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.280074791682764,543
16711422,15658994,15453303,921102,12031348,6972501,9871537,3237040,0,1,0,0,0,0,0,0,0,0,0,0,0,27,2.2258729875995567,283
16381939,7429443,3352593,12230261,4610941,14147043,8036541,5784859,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0.951318960308854,296
13421772,14066545,1118481,15779197,8479309,15054238,11958086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.7297490343784357,94
5816051,16711420,7464527,13561079,15918679,14328402,15023913,15333865,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.3780478789593953,514
16711422,3223857,6184542,10592673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8488758021260936,158
788230,10046265,11641179,13132869,7820379,3547944,7089187,7973184,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.9381487393061649,98
16380657,16114405,657671,11249570,7494991,16186361,16382460,2975090,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.6737208590291526,1245
16513014,2115635,6861966,15267052,4942168,5677946,10697303,1842984,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.9400245806542151,1129
1711396,16711422,262915,5791330,6648176,1183762,6117980,395015,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.3079327284303837,328
16513786,2563866,11313809,6971218,1119782,6054506,13883617,9674921,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.6792100647923633,382
15856113,16510835,4693213,3092271,6447714,10592673,15463161,2764904,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.2549609042937264,162
16250870,2106416,13685977,2629911,11248016,7036751,10398651,4133495,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.8022433473676496,133
16711422,3372632,14919754,7631988,14411746,9023646,6395262,3355443,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.553880594555683,212
16053492,5923438,7694959,8810345,2767436,3096402,6721469,8159107,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.3048205118459044,105
16645372,2034441,9912887,1314088,13213289,4083604,15265012,8440640,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.6478823927736375,1182
16711422,5063748,10853789,2249404,14739446,8362712,12475993,4944585,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.1375619196935671,310
16053235,2829099,11510419,9912896,14277607,10725564,11182759,14472924,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.8670395441476995,1440
16316664,6365588,15715684,8531363,12271410,13938270,1776411,11779780,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.3556844727365394,37
16645629,13751771,10989237,16118259,4007714,1516087,16174665,6054251,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.2465861170172252,202
15921906,5118377,15396083,1315872,15328488,10001077,5855352,11443352,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.296943704658033,261
16711422,5197647,1385817,16375114,10461087,14803945,9607601,5134977,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.2445268742995688,199
16448250,14064537,4491201,14653593,3426134,15725301,8297655,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.9372898313352462,664
15790060,15330285,15593452,15526635,5078460,2499877,10459017,7500145,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0.39818800187418785,173
16645629,12463671,2974646,10264487,1849466,263172,14673386,13582411,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.8811026428433761,853
2233653,3810908,5196410,8147010,2826264,9280700,16118254,2562597,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.9418898517319176,65
16645372,5064260,8169415,13557741,3826827,1254201,15284301,16381432,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.6899017752926168,157
16514043,13361651,14937828,5215973,2565927,10066329,6250335,6119526,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.936947359660267,306
3159858,6512969,16645629,3684667,5002318,2631973,4739927,4539952,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.6346366345601913,271
16711422,796270,15856631,8228018,4283031,8308583,1258375,6124722,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.4404879396445112,934
16711422,394758,10461087,6118749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2.487549393101928,55
15592940,12820853,328965,333170,7105644,9870525,14014174,4542611,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1.795191627356477,698
16579836,4495030,986638,14542570,15975235,3895626,7105130,4685263,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.461323763183046,940
16711422,3223857,6118749,10658466,2249148,14673397,8034263,5141706,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.40003208171418886,196
15921632,6791153,16314230,14412792,16383484,11575423,4809351,2565409,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2.810198476570546,170
15460838,525828,15592429,15198443,12624768,7952963,15462124,14600073,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.444497166801837,131
2839697,15461613,16645629,8368328,7039851,16317434,10197915,5602993,0,0,0,0,0,0,1,0,0,0,0,0,0,25,2.3687236599001054,213
16119284,16241222,2628378,7434348,4951160,11509390,15349029,11900215,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.7328943916492028,339
14343380,526344,12307156,2830391,14344664,3631488,9022649,6842979,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.4951549122140855,1532
16711422,3438781,15332088,4227541,8102088,328965,9474192,16514557,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.7431703305884373,142
16250610,3966004,2051151,14607585,6199154,2510914,8038536,14278368,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.1970020285835743,642
14804461,16316664,16240198,2237737,5262926,1520499,10068141,10526621,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2.419723449006502,458
16711422,1907997,13184811,11180954,13158348,13978435,15444132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.703083805789256,91
16579835,15185995,1972243,6379082,14600335,11635522,16449020,16447481,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.6430496829838303,394
16711422,12382446,15713368,12803214,8373707,2634294,8042421,526344,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.6631456938937008,300
6578261,16382199,2696734,10394256,14343648,14014422,3239155,8880755,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2.5972292932707193,115
15593715,16711422,6670714,16172745,5066061,15699860,11184810,13758167,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.9031737753991804,40
3422011,16711422,1984351,10134182,14277854,5529961,15856370,10132122,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.3902975916715525,276
16711422,394758,5921370,10724259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.35559841951712384,19
16447734,16185336,11377290,988194,8363954,8413264,6056572,2496533,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.6562262105666111,513
16579836,925978,3026221,15647821,10461086,6250334,4618418,14082542,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.5211762955324917,193
13951708,2764860,5331297,10858928,8950420,12043200,3686217,7897733,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2.4449049252641566,151
16514042,14938101,16119542,11575192,9546170,13321290,14957867,4551850,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.4043092818887064,161
16645629,15462387,9675967,5135239,394758,1385885,11451352,5155637,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.3482939347453642,1331
16711165,2237479,1381653,5328203,14080219,11117472,5134453,10133677,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.258558413394368,1153
16711422,7628904,10592416,2236962,11691361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.43990751710351483,284
16711422,16054265,2249886,15022119,3094343,10529208,14516859,394758,0,0,0,0,0,1,0,0,0,0,0,0,0,22,2.0443738482540024,123
16514043,526344,10461087,6316128,3108291,14476787,7380953,4553929,0,0,0,0,0,0,1,0,0,0,0,0,0,47,3.854618475528413,1367
2829099,465029,16316664,15001330,10329501,6118749,9473936,9542089,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.7563835679800275,93
16579836,15912562,15659509,5723733,12231296,2697254,14245964,3300759,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.650805035878439,1439
16250871,4671303,15349541,7583077,11639190,2370114,14738151,2302755,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.6054710857362061,416
16645629,6992951,15133166,3893691,15792112,5551230,10527642,9940684,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.3611479456014666,422
16711422,6986137,16251129,11313553,3355443,15252360,5199459,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.5393896125328528,709
16053491,8223868,12970734,131589,1445132,12164727,10211800,8829632,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.752989410605135,683
15854567,12364964,5920083,9873047,12609617,14736092,789002,14344922,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2.485088454564915,1639
16579836,2964041,8493492,14606820,3158576,5463658,15922162,6119261,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.6195648025973324,850
3947579,8092539,2895666,7501429,7171952,2830638,2301215,7170924,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.2234673371324376,28
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4394742379624097,169
16711422,2957589,15461873,2105635,7231298,4548804,9674166,11378065,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957,1823
16711422,15987447,16316921,3504372,1655154,10723484,8429264,1513239,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.43672415771099476,358
16645629,14215411,6663656,2039583,11053224,2697516,6053475,6381921,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.7528492859223543,356
15790062,15593199,15593453,15592685,11573656,10072784,15116964,12768669,0,0,0,0,0,0,1,0,0,0,0,0,0,14,1.5719994420364878,216
16579836,15790578,3699167,7114197,6974833,14110783,15843139,4014147,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2.722640102356236,227
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1.1873184356310378,173
2039068,5854797,4228183,14277081,1840921,1908000,4741663,9681726,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.5626191041542747,1004
15329769,2894892,7039078,12359549,13665440,14931931,7819361,3484720,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.9701115588995401,439
16448250,2302755,5353446,10329501,6316128,13428727,9292783,16580093,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.1094121069147742,385
16645629,4549929,2438207,3166758,15118928,7903324,7693645,8427172,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.0597712014678324,490
16645628,8674376,11638645,1840400,12766423,10978131,4278360,3372533,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.0618879452014802,263
1447446,10918534,1185326,16040780,15787993,6843712,5264511,13559282,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.7181784749243928,155
16645628,5987446,2369067,2499360,7429738,11769473,8085838,10514536,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.7018090655791556,308
15198183,6184542,10526880,5805768,3700916,4228803,13753831,16053749,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3.247636651946224,555
16711422,723980,14214640,16174405,2645151,460548,12359293,6184799,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2.432600298372192,575
10000536,1973790,16645629,3299725,5741526,6381921,13690102,6127015,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3.169658678009353,110
16053751,16577106,6776679,14737627,10329504,9474449,11249530,7632245,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.7523733215183879,200
15723750,2698294,13249682,5593447,11116431,9936040,7299151,3089952,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.6683590922787168,440
16382456,394764,6250077,15265008,13081718,10004409,15134443,4619824,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.9253775593886735,975
16777215,14017508,3503739,8629167,15594483,11388874,5935252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.6868621796235905,15
16711165,16645630,16382714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.621921555870102,33
16711422,2171169,4619326,6776679,10395294,14805728,9088646,6591326,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.9254203882587959,453
16711422,723725,15988214,4483714,7908031,16108107,11908188,6455159,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.454973385577977,940
16711422,14050889,3699139,9670540,3158064,10599650,13491183,6316128,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.2650235981950806,401
15724527,11974326,657930,6250335,7512640,11980700,15923183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.3513721180555274,214
16711422,14870514,3887753,988698,9544381,11377029,7626576,14936291,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.6529642828895245,123
11633341,16711422,6114692,9988774,8016512,3615548,3617377,14665954,0,0,0,0,0,0,1,0,0,0,0,0,0,25,1.8901005439368197,51
16711422,8620949,2829616,14409183,6010987,14872806,6514023,10278569,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.5512633177230315,625
16711422,15491895,394758,13863538,6250335,16034964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.3452297951966525,15
16579836,2960685,14436159,9737107,5395026,9737880,9606035,16448762,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.4964355302665253,555
16513785,13298129,9940383,6989000,12363396,4157062,9942598,14279404,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.3843749458826602,358
15855852,3484195,7888445,11312768,9875902,4429720,13819105,5261090,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.8063639284902933,379
16184820,4157846,6579299,15714405,15349029,7579851,12948103,14541799,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2.5715941009968635,100
16514042,11903103,2301210,7495756,4154506,14081767,1905945,9346998,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.8008212539863309,697
3305044,16116953,3353640,8214849,13932897,1785903,2445885,14960688,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.3267893086872278,412
14699557,2040103,13583906,16645115,14651218,12855857,16308833,3495316,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.3217473588677946,54
16119285,15461612,10786453,6710886,15350058,14079703,3355443,15640481,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.5777193464627104,125
16711422,1185847,4889733,6076830,5983558,10455667,15592689,14046531,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.6110496066079734,666
16513785,7364690,11378575,2170388,14541544,5792112,1908775,1514518,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.4240089543705259,1090
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,1.5719994420364878,220
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4394742379624097,169
16711422,15701475,262914,16173637,7559239,1576210,11639425,13796552,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.2119871446739143,129
15987699,10331021,5653057,4487610,12243842,13950698,7970507,3289650,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.4939714888641594,203
16382456,1586533,13888503,7709398,3696012,2434341,13146499,8016462,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.7999425706570851,1477
16711422,4022930,6333649,925242,10172993,2960153,12735836,6447426,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.6499815692273005,139
0,16711422,14638420,3371711,13742217,14081509,3028538,4358848,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.9412882351187564,72
16711422,4208101,8686752,15593460,5660788,3226186,11513817,16448507,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.2524057267869823,91
16711422,263172,7365217,10591902,3570934,13260878,15051943,13886205,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.817028979090482,1010
16777215,6398200,13886717,9551354,16711679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.3134537695195792,13
16447732,657930,5262668,9474191,4477868,15225695,7612708,16241632,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.4399235969905575,124
16711422,6864833,131586,13472113,10672345,6579300,16106567,15267317,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.4207333035756478,81
16579836,14215928,2644896,8299207,13645874,16383228,5471409,16117745,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.6583451937738216,592
16316407,9801869,7301735,3552559,3298695,1586251,6987215,4474669,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.4560422694512437,762
11983093,16645371,2697513,14584918,8430789,15977579,5464428,6184284,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.2324867017015482,312
15329506,12496022,13159112,2633267,7561045,12829113,3551791,6336444,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6098853919494752,275
16710908,13491447,9410256,11580143,2499735,6513857,16380663,4671140,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.7824792911263801,136
16711422,1381653,6184542,10657951,14176834,11089751,15590373,3554630,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.7283771335933522,837
16645629,16041291,2434084,7236200,11445656,11674758,11768123,4956619,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.9250728284063368,477
16711422,66020,14869244,5658349,10790133,592137,2434535,10724259,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.3489214892202372,47
16711422,200342,5921370,15989502,10592925,10335042,15649364,657930,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.1990869962695838,237
16120044,4342337,12242807,3496987,10790295,7772737,14933728,5272120,0,0,0,0,0,0,1,0,0,0,0,0,0,22,1.764705586862735,1497
328708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.5893633462209447,1128
16711422,7242119,15068151,10072518,0,7566448,16120055,16645373,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.744945329592809,66
15790320,16251129,11908533,6791147,4083614,1645084,5049416,4941795,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.3022723317467313,336
16711422,16119544,2171427,4417477,10068405,11119017,6119264,657930,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957,1974
16645629,2436404,7643620,13361142,9683189,5202294,11181456,7300705,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.9374773891237542,997
16579836,15725042,3699167,7179989,6843247,14111040,15843139,3684688,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.4891827429154214,257
16514043,3764703,12097667,5460819,14147568,657930,4087465,8493261,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2.0120162166606463,406
10592673,1389150,2970490,1785707,9411755,6645093,10001049,1579032,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.5213665808417518,910
16711421,14410732,328708,3431826,8297663,6446426,10723227,793163,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.7356797069142673,461
12921630,852738,9640978,2972836,12542300,16249843,11834248,2566189,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.6874088976889596,261
16514043,15528946,1644825,9745251,15857913,6777190,2579612,8694352,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.9251026891734733,353
16711422,3901430,16185595,6069240,9879546,16645886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.26438314738063184,56
16711422,7500402,526344,10461087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,3.7529676122326587,33
2108216,3693698,2572380,16381937,8557992,16308848,13817304,8155976,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.5452481537273381,250
16053492,1579549,16644947,6514283,10330017,14408668,131585,14343131,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.0509468660989085,132
16711422,3223857,6184542,10592673,2249148,14673397,8034263,5141706,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.499542830559377,204
2298907,7560302,5594481,7496532,2827038,1644834,9143435,16711422,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2.5323296190928084,49
16579836,15790835,3699167,6251628,10264744,4014147,11709869,13454653,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.8335790393425826,187
15046732,1118224,9478835,8477761,5988984,15786967,12179941,14599557,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.6522811672861577,341
16579836,11510428,10111297,2711797,1578775,16054266,15590381,4608617,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2.232493224353271,167
16711422,2500134,5263440,10461087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.1508054314266922,180
16250871,15725044,15856882,7184093,394758,14175816,4416406,1642552,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.6354320008824715,571
1447189,15527148,526363,1969689,10827570,4823283,3899373,329222,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.0900338880388776,202
16711422,16185336,263172,6300578,10658466,6381921,11046597,7227032,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.4818668458495656,159
1644825,3424083,2501687,5525837,4345445,14342874,1843230,2692896,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.5267853856885905,189
16645629,658239,3223857,3955124,1450133,14935534,11639949,7952467,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1.1457767094617888,564
16250871,4552625,3289650,6908265,10526880,14082542,8036297,5275574,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2.1739767331258086,501
16711422,14803687,1644825,2237224,5922148,4225225,10002088,6117206,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2.376412012452099,279
16711422,14346230,7577827,2368548,7303023,10404072,10722716,14176576,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.914336319986366,114
1776411,16645629,6052184,1781314,10132122,3761035,5937105,14344937,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.6483671358972782,133
7629397,10327949,9470311,16514043,3289129,5526872,11974074,7542029,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.165979680342017,367
4225756,16579836,6330088,13295351,9748211,3695522,15915767,14606815,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.5119125468304223,142
16711422,5063748,10854045,2249148,14739445,8099799,12475993,4944584,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.9214663720984213,310
13821678,16711422,2697512,15910734,11842737,6643800,10068130,6316643,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.9250728284063368,160
16711422,16053496,12883057,3355443,7694688,1192803,9149361,1322387,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.8542370086060309,805
16448250,10459795,2629917,6905685,659751,13883873,9938090,2038300,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.6792100647923633,448
1775887,16514042,6511955,4675173,5922140,592393,1052947,4735280,0,0,0,0,0,0,1,0,0,0,0,0,0,19,1.741744366067747,44
1246726,3871508,16053491,9999764,8295241,6906208,8081746,10261653,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4339606084120031,512
10000536,1973790,3234445,16645629,6316128,6657986,14740471,7240851,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.1375619196935671,125
7960693,2433052,16711422,1452867,4285050,2692645,5466193,1516568,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.2951673400253032,189
16514042,3372493,14345453,15200238,3355186,10202818,11118498,244,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2.2176876377931847,307
16711422,12244203,657930,5858679,2896446,10724259,6250334,9150384,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.9007893200057524,547
16711422,11113383,11054783,15593720,2382286,197379,10197915,6250335,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.1813654485318956,206
16711422,5065805,10395038,10724259,4495433,14013653,7500402,9355408,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.1707955401426475,310
15462906,16645628,2764864,6787558,4353221,3288362,7780992,12883584,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.428897101623721,541
16381681,7822403,1709846,12294511,988446,10912337,14075037,5086940,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.744249907986003,375
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,1.4394742379624097,203
16711422,328965,10197915,6118749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.5719709855650171,92
16514042,14935528,11315101,7102275,2893079,2896756,11119537,5325861,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.6273606203908363,662
16711422,4891623,263172,14412020,11117464,16449019,6184542,4546457,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.7444426686422054,120
2628629,16711422,4671300,394502,4276537,4408644,4474182,593957,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2.6852477707077043,10
1774351,987421,1576212,6838347,1252120,16645372,7102310,9934483,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.7886552208464773,177
16711422,16119287,2105376,6118749,10724261,10329501,6776680,15348607,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.7948933545851582,167
16448249,2629402,10985623,6905685,659751,13883873,9938090,1972250,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.6792100647923633,456
16711162,3372632,14919754,7303021,3355443,14411746,9023646,6395262,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.553880594555683,228
15725047,16711422,4617629,8959696,15909736,1776423,13517349,14920036,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.5326703745907848,197
1644831,15112531,6992088,15461355,13362159,5463142,262914,3619915,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0809352782029216,682
16447992,1644052,5788496,13801056,660019,1315091,4677762,10071866,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1.5456166504759552,367
